Date,so-premp-f,so-premp-g,so-premp-h,so-premp-j,so-premp-k,so-premp-m,so-premp-n,so-premp-q,so-premp-u,so-premp-v,so-premp-x,so-premp-z
2022-09-23,,,-900,-900,-900,-900,-900,,,,,
2022-09-26,,,,,,,,,,-1650,-1200,-1200
2022-09-27,,,-1000,,,,,,,,-1200,-1150
2022-09-28,,-900,,-1050,-1050,-1050,-1050,,,-1300,,-1080
2022-09-29,,,,-1000,-1000,-1000,-1000,,,,-1100,
2022-09-30,,,,-1000,-1000,-1000,-1000,,,,-1000,-1000
2022-10-03,,,,-900,-900,-900,-900,,,,-1000,-1000
2022-10-04,,,,,,,,,,,-1000,-1000
2022-10-05,,,,-700,-700,-700,-700,,,,-820,-800
2022-10-06,,,,,,,,,,,-780,-750
2022-10-07,,,,,,,,,,,-780,-800
2022-10-10,,,,,,,,,,,-870,-850
2022-10-11,,,-500,,,,,,,,-850,
2022-10-13,,,,,,,,,,,-900,-840
2022-10-14,-650,,-500,-500,-500,,,,,,-950,-900
2022-10-18,-680,-680,-700,,,,,,,,-1000,-980
2022-10-19,-750,-750,,,,,,,,,,
2022-10-20,,,,,,,,,,,,-1000
2022-10-24,,,,,,,,,,,-1150,-1000
2022-10-25,,-750,-800,-700,-700,-600,-600,-420,,,-1100,-1050
2022-10-26,-750,-750,,,,,,,,,,-1090
2022-10-27,,,-850,-750,-750,-650,-650,,,,,-1100
2022-10-28,,,,,,-800,-800,,,,-1000,-1070
2022-10-31,,,-900,-800,-800,-720,-720,,,,,-1150
2022-11-01,,,-900,,,-750,-750,,,,,-1050
2022-11-03,,,-750,-700,-700,-700,-700,,,,,-1050
2022-11-07,,,-800,-800,,,,,,,,-1080
2022-11-08,,,-800,-800,-750,,,,,,,-1100
2022-11-09,-700,-700,-850,-900,-800,-700,-700,,,,,-1170
2022-11-10,-850,-850,-850,-950,-950,-900,-900,,,,,-1200
2022-11-11,,-850,,-950,-950,,,,,,,-1250
2022-11-14,-900,-850,-950,-950,-950,-900,-900,,,,,-1300
2022-11-17,-950,-800,-900,-100,-100,-900,-900,,,,,-1320
2022-11-18,,,,-1000,-1000,,,,,,,
2022-11-21,,-820,-900,-800,-800,-750,-750,,,,,
2022-11-22,-1100,-1050,,-1080,-1080,,,,,,,
2022-11-23,,,-1000,-950,-950,-850,-850,,,,,
2022-11-25,-1000,-900,,,,,,,,,,
2022-11-30,-1200,-1150,-1100,-1000,-1000,-900,-900,,,,,-1400
2022-12-02,-780,-680,-700,-650,-650,-700,-700,,,,,
2022-12-05,,-680,-700,-600,,,,,,,,
2022-12-06,-800,-750,-750,-800,-800,-700,-700,,,,,
2022-12-07,-800,-800,-800,-820,-820,-710,-710,,,,,
2022-12-08,-800,-750,-800,-800,-800,-700,-700,,,,,
2022-12-09,-650,-650,-680,-750,-750,-700,-700,,,,,
2022-12-12,,-750,-850,-800,-800,,,,,,,
2022-12-13,-900,-750,-750,,,,,,,,,
2022-12-14,-680,-680,-750,-750,-750,,,,,,,
2022-12-15,,-620,-700,-700,,,,,,,,
2022-12-16,-600,,-700,-700,-700,-700,-700,,,,,
2022-12-20,,-550,-650,,,,,,,,,
2022-12-21,,-650,-680,,,,,,,,,
2022-12-22,-700,-670,-700,-670,,-630,-630,,,,,
2022-12-27,,-700,-750,,,,,,,,,
2022-12-28,,-700,-750,,,,,,,,,
2022-12-29,,-850,-900,,,,,,,,,
2023-01-03,,,,-850,-850,-850,-850,,,,,
2023-01-04,,-800,-800,-850,-850,,,,,,,
2023-01-05,,-800,-850,-850,-850,,,,,,,
2023-01-06,,-850,-850,-950,-950,-950,-950,,,,,
2023-01-09,,,,-950,-950,-950,-950,,,,,
2023-01-10,,-900,-800,-950,-950,-950,-950,,,,,
2023-01-11,,,,-930,-930,-930,-930,,,,,
2023-01-12,,,-850,,,-970,-970,,,,,
2023-01-13,,,-950,-1000,-1000,-1000,-1000,,,,,
2023-01-17,,-800,-1030,-850,-1030,-1030,-1030,,,,,
2023-01-18,,,-1020,-1150,-1150,-1150,-1150,,,,,
2023-01-19,,,-1050,-1150,-1150,-1150,-1150,,,,,
2023-01-20,,-900,-1020,-1150,-1150,-1150,-1150,,,,,
2023-01-23,,-900,-1050,-1130,-1130,-1130,-1130,,,,,
2023-01-24,,,-1050,-1090,-1090,-1090,-1090,,,,,
2023-01-25,,,-1000,-1080,-1080,-1080,-1080,,,,,
2023-01-26,,-750,-900,-1100,-1100,-1070,-1070,,,,,
2023-01-27,,-700,-900,,,,,,,,,
2023-01-30,,,-850,-1100,-1100,-1130,-1130,,,,,
2023-01-31,,,,-1100,-1100,-1120,-1120,,,,,
2023-02-01,,,-800,-1100,-1120,-1120,-1120,,,,,
2023-02-02,,,,,,-1050,-1050,,,,,
2023-02-03,,,,-950,-970,-970,-970,,,,,
2023-02-06,,,,-970,-970,-980,-980,,,,,
2023-02-07,,,,-970,-970,-970,-970,,,,,
2023-02-08,,,-650,-900,-930,-950,-950,,,,,
2023-02-09,,,-650,-920,-950,-950,,-950,,,,
2023-02-10,,,-720,-1020,-1020,-1000,-1000,,,,,
2023-02-13,,,-750,-1050,-1070,-1070,-1070,,,,,
2023-02-14,,,-850,-1050,-1050,-1050,-1050,,,,,
2023-02-15,,,-900,-1000,-1020,-1050,-1050,,,,,
2023-02-16,,,-1050,,,-1110,-1110,,,,,
2023-02-17,,,,-1100,-1120,,,,,,,
2023-02-22,,,,-1100,-1120,,,,,,,
2023-02-23,,,-850,-1090,-1100,,,-1070,-1070,,,
2023-02-24,,,-1010,-1100,-1100,,,,,,,
2023-02-27,,,,-950,-990,,,,,,,
2023-02-28,,,-900,-980,-1050,-1020,-1020,-980,-980,,,
2023-03-01,,,,,,,,-980,-980,,,
2023-03-02,,,,-950,-1030,,,,,,,
2023-03-06,,,,-910,-970,,,-870,-870,,,
2023-03-07,,,,-820,-900,,,,,-800,-800,-800
2023-03-08,,,,,-920,-900,-900,-650,-650,-600,-600,-600
2023-03-09,,,,,-850,-750,-750,-610,-610,-550,-550,-550
2023-03-10,,,,-750,-780,-780,-780,-710,-710,-610,-610,-610
2023-03-13,,,,-780,-870,-850,-850,-650,-650,-500,-500,-500
2023-03-14,,,,-820,-850,-850,-850,-650,-650,-500,-500,-500
2023-03-15,,,,-870,-870,-870,-870,,,,,
2023-03-17,,,,,-700,-700,-700,,,,,
2023-03-20,,,,-750,-830,-820,-820,-650,-650,,,
2023-03-21,,,,-800,-850,-850,-850,-650,-650,,,
2023-03-22,,,,-700,-800,,,,,,,
2023-03-23,,,,,-800,-800,-800,,,,,
2023-03-24,,,,,-920,,-930,-630,-630,,,
2023-03-27,,,,,,,,-700,-700,,,
2023-03-28,,,,-850,-950,-930,-980,-750,-750,,,
2023-03-29,,,,-800,-930,-950,-980,-720,-720,,,
2023-03-30,,,,-800,-920,-950,-980,-750,-750,-700,-700,-700
2023-03-31,,,,-850,-980,-1000,-1030,-750,-750,-750,-750,-750
2023-04-03,,,,,-970,-1000,-1030,-850,-850,,,
2023-04-04,,,,,-1000,-1020,-1050,,,-750,-750,-750
2023-04-05,,,,,-1070,-1070,-1100,-800,-800,-750,-750,-750
2023-04-06,,,,,-1000,-1120,-1120,,,-750,-750,-750
2023-04-10,,,,,-1100,-1100,-1120,-800,-800,-750,-750,-750
2023-04-11,,,,,-1140,-1150,-1180,-750,-750,-700,-700,-700
2023-04-12,,,,,-1100,-1100,,-750,-750,-700,-700,-700
2023-04-13,,,,,,-1100,-1120,,,,,
2023-04-14,,,,,-1000,-1020,-1030,,,,,
2023-04-17,,,,,,-1070,-1080,,,,,
2023-04-18,,,,,-1070,-1050,-1070,-890,-890,,,
2023-04-19,,,,,-1100,-1120,-1130,-950,-950,,,
2023-04-20,,,,,,-1200,-1210,,,,,
2023-04-24,,,,,-1100,-1120,-1140,-1000,-1000,,,
2023-04-25,,,,,-1020,-1100,-1070,-1020,-1020,-800,-800,-800
2023-04-26,,,,,,-1130,-1170,-1030,-1030,-800,-800,-800
2023-04-27,,,,,,-1080,-1100,-1000,-1000,-820,-820,-820
2023-04-28,,,,,-1000,-1100,-1100,-1000,-1000,-800,-800,-800
2023-05-02,,,,,,,-1080,-980,-980,-750,-750,-750
2023-05-03,,,,,,-980,-1000,-900,-900,-700,-700,-700
2023-05-04,,,,,,-900,-950,-930,-930,-700,-700,-700
2023-05-05,,,,,,-900,-900,,,,,
2023-05-08,,,,,,-950,,,,,,
2023-05-09,,,,,,,-950,-900,-900,-700,-700,-700
2023-05-10,,,,,,,-900,-900,-900,-700,-700,-700
2023-05-11,,,,,,,-870,-890,-890,-650,-650,-650
2023-05-12,,,,,,,-750,-750,-750,-650,-650,-650
2023-05-15,,,,,,,-750,-770,-750,-600,-600,-600
2023-05-16,,,,,,,,-630,-630,-500,-500,-500
2023-05-17,,,,,,-560,-620,-600,-600,,,
2023-05-18,,,,,,,-680,-650,-650,-500,-500,-500
2023-05-19,,,-750,,,,-820,-800,-750,-700,-700,-700
2023-05-22,,,-730,,,,-750,-800,-780,-550,-550,-550
2023-05-23,,,,,,,-750,-780,-780,-550,-550,-650
2023-05-24,,,-700,,,-720,-690,-680,-660,-600,-600,-600
2023-05-25,,,-700,,,,-800,-780,-760,-600,-600,-600
2023-05-26,,,-700,-750,,,-810,-780,-770,-630,-630,-630
2023-05-30,,,-720,-750,,,-720,-730,-710,-610,-610,-610
2023-05-31,,,,,,-700,-730,-720,-720,,,
2023-06-01,,,-750,,,,-820,-800,-780,-650,-650,-650
2023-06-02,,,-750,,,,,,,-650,-650,-650
2023-06-05,,,-750,,,,-800,-720,-700,-600,-600,-600
2023-06-06,,,,,,,-870,-850,-830,-780,-780,-780
2023-06-07,,,-800,,,,-900,-830,-830,-750,-750,-750
2023-06-12,,,-800,,,,-1100,-1030,-960,,,
2023-06-13,,,,,,,-1100,-1150,-960,-600,-600,-600
2023-06-14,,,-800,-950,-950,,-1190,-1130,-1080,-900,-900,-900
2023-06-15,,,-850,-950,-950,,-1300,-1240,-1180,-1100,-1100,-1100
2023-06-16,,,-900,-1000,-1000,,-1350,-1280,-1220,-1100,-1100,-1100
2023-06-20,,,-900,-1000,-1000,,-1300,-1200,,-1050,-1050,-1050
2023-06-21,,,-900,-900,-900,,,-900,-800,-600,-600,-600
2023-06-22,,,-900,-1000,-1000,,-1000,-1000,-1000,-850,-850,-850
2023-06-23,,,-900,-900,-900,,,-950,-950,-850,-850,-850
2023-06-26,,,-950,-950,-950,,,-1200,-1250,-1050,-1050,-1050
2023-06-27,,,-950,-950,-950,,,-1200,-1100,-1050,-1000,-1050
2023-06-28,,,-1100,-1250,-1250,,,-1400,-1250,-1180,-1180,-1180
2023-06-29,,,-1050,-1050,-1050,,-1350,-1400,-1250,-1200,-1200,-1200
2023-06-30,,,-1100,-1400,-1400,,,-1650,-1500,-1400,-1400,-1400
2023-07-03,,,,-1500,-1500,-1500,,-1750,-1600,-1500,-1500,-1500
2023-07-05,,,-1300,-1400,-1400,,,-1850,,,,
2023-07-07,,,-1450,,,,,-1700,-1650,-1500,-1500,-1500
2023-07-10,,,,,,,,-2000,-1750,-1600,-1600,-1600
2023-07-11,,,-1300,-1600,-1600,-1500,,-2050,-1750,-1550,-1550,-1550
2023-07-12,,,-1300,-1600,-1600,-1500,,-2050,-1750,-1550,-1550,-1550
2023-07-13,,,-1500,,,,,-2100,-1850,-1600,-1600,-1600
2023-07-14,,,-1500,,,,,-2200,-1950,-1600,-1600,-1600
2023-07-17,,,,,,,,,,-1630,-1630,-1630
2023-07-18,,,-1400,-1400,-1400,,,,-1850,-1550,-1550,-1550
2023-07-19,,,-1300,-1400,-1400,,,,-1800,-1550,-1550,-1550
2023-07-20,,,,-1440,-1440,-1400,,,-1850,,,
2023-07-21,,,,-1440,-1430,-1430,,,-2000,,,
2023-07-24,,,,,,,,,-2100,-1650,-1650,-1650
2023-07-25,,,,,,,,,-2050,,,
2023-07-26,,,,,,,,,-2050,,,
2023-07-27,,,-1450,,,,,-1950,-1950,-1550,-1750,-1750
2023-07-28,,,-1450,-1485,-1485,-1480,,-2000,-2000,-1700,,
2023-07-31,,,-1300,-1305,-1305,-1250,,-1900,-1900,-1550,-1550,-1550
2023-08-01,,,-1200,-1200,-1200,-1200,-1200,,-1700,-1450,-1450,-1450
2023-08-02,,,-1200,-1200,-1200,-1250,-1250,,-1740,-1500,-1500,-1500
2023-08-03,,,-1200,-1200,-1200,-1250,-1250,,-1850,-1550,-1550,-1550
2023-08-04,,,-1200,-1200,-1200,1250,-1250,,-1850,-1550,-1550,-1550
2023-08-07,,,-1290,-1270,-1270,-1250,-1250,,-1900,-1550,-1500,-1500
2023-08-08,,,-1230,-1200,-1200,-1180,-1180,,-2000,-1500,-1450,-1450
2023-08-09,,,-1430,-1400,-1400,-1380,-1380,,-2050,-1650,-1600,-1600
2023-08-10,,,,,,,,,-2050,-1600,-1600,-1600
2023-08-11,,,-1430,-1400,-1400,-1380,-1380,,-2050,-1700,-1600,-1600
2023-08-14,-1380,-1380,-1450,-1450,-1450,,,,-2100,-1800,-1650,-1650
2023-08-15,,,-1400,-1400,-1400,-1400,-1400,,-2120,-1800,-1700,-1700
2023-08-16,,,-1500,-1500,-1500,-1500,-1500,,-2200,-1950,-1850,-1850
2023-08-17,,,-1500,-1500,-1500,-1500,-1500,,-2300,-2050,-1900,-1900
2023-08-18,,,,,,,,,-2300,-2000,-1900,-1900
2023-08-21,,,-1650,-1750,-1750,-1750,-1750,,-2380,-2050,-2050,-2050
2023-08-22,,,-1550,-1600,-1600,-1600,-1600,,-2150,-2000,-1900,-1900
2023-08-23,,,-1550,-1600,-1600,-1600,-1600,,-2250,-2050,-1900,-1900
2023-08-24,,,-1550,-1600,-1600,-1600,-1600,,-2070,-2050,-1950,-1950
2023-08-25,,,-1600,-1600,-1600,-1600,-1600,,,-2100,-2050,-1970
2023-08-28,,,-1600,-1600,-1600,-1600,-1600,,-2100,-2100,-1950,-1950
2023-08-29,,,-1800,-1800,-1800,-1800,-1800,,-2150,-2150,-1950,-1950
2023-08-30,,,-1900,-1900,-1900,-1900,-1900,,-2180,-2170,-1950,-1950
2023-08-31,,,-1900,-1900,-1900,-1900,-1900,,-2150,-2050,-1950,-1950
2023-09-01,,,-1900,-1850,-1850,-1850,-1850,,-2150,-2000,-1900,-1900
2023-09-05,,,-1950,-1900,-1900,-1900,-1900,,,-2100,-1900,-1900
2023-09-06,,,-1950,-2000,-2000,-2000,-2000,,,-2000,-1900,-1900
2023-09-08,,,,,,,,,,-2000,,
2023-09-11,,,,,,,,,,-1900,-1850,-1850
2023-09-12,,,,,,,,,,-1900,-1800,-1800
2023-09-13,,,,,,,,,,-1900,,-1800
2023-09-14,,,,-1750,-1750,-1750,-1750,,,-1850,-1750,-1750
2023-09-15,,,,,,,,,,-1850,-1800,-1800
2023-09-18,,,,-1700,-1700,,,,,-1750,-1650,-1650
2023-09-19,,,,-1700,-1700,-1680,-1680,,,-1750,-1650,-1650
2023-09-20,,,,-1650,-1650,-1630,-1630,,,-1800,-1650,-1650
2023-09-21,,,,-1750,,,,,,,-1650,-1650
2023-09-22,,,,,,,,,,,-1650,-1750
2023-09-25,,,-1460,-1420,-1420,-1410,-1410,,,,,
2023-09-26,,,-1420,-1420,-1420,-1410,-1410,,,,-1600,-1600
2023-09-27,,,,-1420,-1420,-1410,-1410,,,,-1640,-1600
2023-09-28,,,-1400,-1450,-1450,-1450,-1450,,,-1500,-1500,-1470
2023-09-29,,,-1500,-1550,-1550,-1550,-1550,,,-1450,-1470,-1450
2023-10-02,,,-1500,-1550,-1550,-1550,-1550,,,,-1480,-1450
2023-10-03,,,-1480,-1500,-1500,-1520,-1520,,,,-1530,-1480
2023-10-04,,,-1500,-1520,-1520,-1550,-1550,,,,-1530,-1500
2023-10-05,,,-1550,-1580,-1580,-1600,-1600,,,,-1450,-1430
2023-10-06,,,,-1550,,,,,,,-1350,-1350
2023-10-09,,,,,,-1450,-1450,,,,,
2023-10-10,,,,-1400,-1400,-1400,-1400,,,,,
2023-10-11,,,-1400,-1400,-1400,-1420,-1420,,,,-1250,-1310
2023-10-13,,,-1300,-1330,-1330,-1350,-1350,,,,,-1280
2023-10-16,,,-1400,-1420,-1450,-1430,-1430,,,,,-1330
2023-10-17,,,-1400,-1420,-1420,-1430,-1430,,,,,-1350
2023-10-18,,,-1400,-1420,-1420,-1430,-1430,,,,-1320,-1350
2023-10-19,,,-1350,-1370,-1370,-1400,-1400,,,,,-1330
2023-10-20,,,-1350,-1370,-1370,-1400,-1400,,,,,-1280
2023-10-23,,,-1350,-1370,-1370,-1400,-1400,,,,-1180,-1150
2023-10-24,,,-1250,,,-1300,-1300,,,,-1025,-1050
2023-10-25,,,-1350,-1370,-1370,-1270,-1400,,,,,-1280
2023-10-26,,,-1220,-1300,-1300,-1320,,,,,-1050,
2023-10-27,,,-1200,-1250,-1250,-1270,-1270,,,,,-1050
2023-10-30,,,-1200,-1250,-1250,-1250,-1250,,,,,-1050
2023-10-31,-1000,-1020,-1200,-1250,-1250,-1270,-1270,,,,,-1000
2023-11-01,-850,-880,-1100,-1150,-1150,-1170,-1170,,,,,-850
2023-11-03,-750,-800,-1100,-1150,-1150,-1170,-1170,,,,,-770
2023-11-06,-800,-850,-900,-1050,-1050,-1050,-1050,,,,,-700
2023-11-07,,,-800,-830,,,,,,,,
2023-11-08,,,-800,,,-900,-900,,,,,-500
2023-11-09,-550,-650,-750,-850,-850,-820,-820,,,,,-550
2023-11-10,-550,-670,-750,-850,-850,,,,,,,-520
2023-11-13,-480,-580,-750,-800,-800,,,,,,,-400
2023-11-14,-550,-750,-800,-850,-850,-850,-850,,,,,-450
2023-11-16,-520,-700,-800,-900,-900,-920,-920,,,,,-450
2023-11-17,-550,-800,-900,-1000,-1000,-1030,-1030,,,,,-530
2023-11-20,,-800,,-1000,-1000,-1030,-1030,,,,,-530
2023-11-21,-600,-850,-950,-1250,-1250,-1050,-1050,,,,,-500
2023-11-22,-650,-800,-900,-1050,-1000,-1030,-1030,,,,,
2023-11-24,-600,-750,-850,-950,-950,-980,-980,,,,,
2023-11-27,-620,-850,-900,-1000,-1000,-1020,-1020,,,,,
2023-11-28,-700,-800,-980,-1050,-1050,-1070,-1070,,,,,
2023-11-29,-700,-850,-920,-1000,-1000,-1030,-1030,,,,,
2023-11-30,-650,-900,-1000,-1100,-1100,-1130,-1130,,,,,
2023-12-01,-650,-950,-1050,-1100,-1100,-1130,-1130,,,,,
2023-12-04,-650,-950,-1050,-1150,-1150,-1180,,,,,,
2023-12-05,-750,-950,-1100,-1200,-1200,-1180,-1180,,,,,
2023-12-06,,-950,-1050,-1150,-1150,-1180,-1180,,,,,
2023-12-07,,-1000,,-1150,-1150,-1150,-1150,,,,,
2023-12-08,,-1000,-1100,-1150,-1150,-1150,-1150,,,,,
2023-12-11,-700,-950,-1100,-1150,-1150,-1150,-1150,,,,,
2023-12-12,-600,-950,-1100,-1150,-1150,-1150,-1150,,,,,
2023-12-13,-600,,,,,,,,,,,
2023-12-14,,-900,-1100,-1200,-1200,-1200,-1200,,,,,
2023-12-15,,-850,-1050,,,,,,,,,
2023-12-18,-700,-900,-1050,,,,,,,,,
2023-12-19,,,-1000,-1050,-1050,-1080,-1080,,,,,
2023-12-20,-700,,,,,,,,,,,
2023-12-21,-700,,-850,-850,,,,,,,,
2023-12-22,-810,,,,,,,,,,,
2023-12-28,,-800,-850,-900,,,,,,,,
2024-01-04,,-700,-800,-900,-1050,-1050,-1050,,,,,
2024-01-05,,-800,-900,-950,,,,,,,,
2024-01-08,,-800,,-950,,,,,,,,
2024-01-09,,-830,-850,-950,,,,,,,,
2024-01-10,,-800,-850,,-1050,-1050,-1050,,,,,
2024-01-11,,,-930,-1000,-1100,-1100,-1100,,,,,
2024-01-12,,,-920,-950,,,,,,,,
2024-01-16,,-900,-950,,-1060,-1060,-1060,,,,,
2024-01-17,,-850,-900,-930,,,,,,,,
2024-01-18,,-850,-920,-920,-940,-1050,-1050,,,,,
2024-01-19,,-800,-910,-960,-960,,,,,,,
2024-01-22,,-800,-920,-950,,,,,,,,
2024-01-23,,,-920,-970,,,,,,,,
2024-01-24,,-820,-920,-950,-1050,-1050,-1050,,,,,
2024-01-25,,-750,-800,-850,-850,,,,,,,
2024-01-26,,-800,-800,-870,,,,,,,,
2024-01-29,,-750,,-850,-870,,,,,,,
2024-01-30,,-750,,-800,-900,-900,-900,,,,,
2024-01-31,,-750,-830,-890,,,,,,,,
2024-02-01,,,-850,,-900,-950,-950,,,,,
2024-02-02,,,,-870,-870,-900,-900,,,,,
2024-02-05,,,-750,-850,-880,,,,,,,
2024-02-06,,,,,-900,,,,,,,
2024-02-07,,,-800,-900,-895,-895,-895,,,,,
2024-02-08,,,-820,-940,-990,-1010,-1010,,,,,
2024-02-09,,,-880,-960,-960,-960,-960,,,,,
2024-02-14,,,-870,-950,-960,,,,,,,
2024-02-15,,,-800,-870,-900,-930,,,,,,
2024-02-16,,,,-800,-850,,,,,,,
2024-02-20,,,-850,,-730,-750,,,,,,
2024-02-21,,,,-700,-750,-800,-800,,,,,
2024-02-22,,,,-710,-760,,,,,,,
2024-02-23,,,-560,-650,-700,,,,,,,
2024-02-26,,,-450,-650,-700,,,,,,,
2024-02-27,,,,-650,-700,,,,,,,
2024-02-28,,,,-600,-650,-680,,,,,,
2024-02-29,,,-500,-600,-650,-680,,,,,,
2024-03-01,,,,-600,,,,,,,,
2024-03-04,,,,-600,-680,-680,-680,,,,,
2024-03-05,,,,-600,-600,-650,-650,,,,,
2024-03-07,,,,-450,-500,,,,,,,
2024-03-08,,,,,-500,-550,-550,,,,,
2024-03-11,,,,,-500,-500,-500,,,,,
2024-03-12,,,,-470,-520,-600,-600,,,,,
2024-03-13,,,,,-600,-630,-630,,,,,
2024-03-14,,,,-580,-630,,,,,,,
2024-03-15,,,,-400,,,,,,,,
2024-03-18,,,,-560,,,,,,,,
2024-03-19,,,,-580,,-700,-700,,,,,
2024-03-20,,,,-580,,-700,-700,,,,,
2024-03-22,,,,-450,,,,,,,,
2024-03-25,,,,,-600,,,,,,,
2024-03-26,,,,,-650,,,,,,,
2024-03-28,,,,,-550,-700,-700,,,,,
2024-04-01,,,,,-550,-700,-700,,,,,
2024-04-02,,,,,-550,-720,-720,,,,,
2024-04-03,,,,,-550,-700,-700,,,,,
2024-04-04,,,,,-550,-700,-700,,,,,
2024-04-05,,,,,-550,-720,-720,,,,,
2024-04-08,,,,,-520,-700,-700,,,,,
2024-04-09,,,,,-450,-700,-700,-650,-650,,,
2024-04-10,,,,,-450,-700,-650,-650,-650,,,
2024-04-11,,,,,-350,-550,-550,,,,,
2024-04-12,,,,,,-550,-550,,,,,
2024-04-15,,,,,-350,-500,-500,,,,,
2024-04-16,,,,,-250,-500,-500,,,,,
2024-04-17,,,,,,-550,-550,-520,-520,,,
2024-04-18,,,,,-350,-520,-520,-500,-500,,,
2024-04-19,,,,,-300,-500,-510,-500,-500,,,
2024-04-22,,,,,-350,-500,-500,-550,-550,,,
2024-04-23,,,,,-390,-550,-550,,,,,
2024-04-24,,,,,-390,-600,-600,-620,-620,-550,-550,-550
2024-04-25,,,,,-440,-600,-610,-620,-620,-500,-500,-500
2024-04-26,,,,,-450,-550,-570,-620,-620,,,
2024-04-29,,,,,-400,-580,-620,-650,-650,,,
2024-04-30,,,,,-300,-500,-520,-550,-550,-450,-450,-450
2024-05-02,,,,,,-550,-550,-550,-570,-450,-450,-450
2024-05-03,,,,,,-510,-540,-550,-550,-450,-450,-450
2024-05-06,,,,,,-530,-570,-550,-550,-450,-450,-450
2024-05-07,,,,,,-530,-540,-550,-550,-450,-450,-450
2024-05-08,,,,,,,-450,-500,-500,-400,-400,-400
2024-05-09,,,,,,,-300,-370,-370,,,
2024-05-10,,,,,,-300,-350,-350,-350,,,
2024-05-13,,,,,,,-350,-350,-350,,,
2024-05-14,,,,,,-350,-380,-390,-390,-380,-380,-380
2024-05-15,,,,,,,-400,-450,-450,,,
2024-05-16,,,,,,,-400,-470,-470,-250,-250,-250
2024-05-17,,,,,,,-450,-470,-470,-350,-350,-350
2024-05-20,,,,,,-150,-450,-450,-450,-400,-400,-400
2024-05-21,,,,,,-50,-400,-500,-500,-400,-400,-400
2024-05-22,,,,,,100,-370,-500,-500,-400,-400,-400
2024-05-23,,,,,,50,,-520,-520,-400,-400,-400
2024-05-24,,,,,,50,,,,,,
2024-05-28,,,,,,-100,-310,-460,-460,-400,-400,-400
2024-05-29,,,,,,,,,-400,-350,-350,-350
2024-05-31,,,,,,-100,-100,-300,-300,-300,-300,-300
2024-06-04,,,,,,,,-200,-200,-230,-230,-230
2024-06-07,,,,,,,,-300,,-250,-250,-250
2024-06-10,,,-400,,,,100,-150,-150,-250,-250,-250
2024-06-11,,,,,,,130,,-50,-250,-250,-250
2024-06-12,,,,,,,200,,,,,
2024-06-13,,,,,,,180,50,,,,
2024-06-14,,,,,,,120,50,-150,,,
2024-06-17,,,,,,,150,-100,-200,-250,-250,-250
2024-06-18,,,,,,,130,-80,-120,,,
2024-06-20,,,,,,,100,-200,-300,-300,-300,-300
2024-06-21,,,,,,,150,-250,-320,-300,-300,-300
2024-06-24,,,,,,,200,-200,-300,-250,-250,-250
2024-06-25,,,,,,,200,-190,-250,-250,-250,-250
2024-06-26,,,,,,,,-180,-250,-250,-250,-250
2024-06-27,,,,,,,100,-150,-320,-300,-300,-300
2024-06-28,,,,,,,100,-170,-300,-350,-350,-350
2024-07-01,,,,,,,,-200,-270,-400,-400,-400
2024-07-02,,,,,,,,-500,-450,-450,-450,-450
2024-07-03,,,,,,,,-550,-450,-500,-500,-500
2024-07-05,,,,,,,,-500,-520,-520,-520,-520
2024-07-08,,,,,,,,-350,-400,-480,-480,-480
2024-07-09,,,,,,,,-450,-400,-350,-350,-350
2024-07-10,,,,,,,,,-450,,,
2024-07-11,,,,,,,,-350,,,,
2024-07-12,,,,,,,,-300,,,,
2024-07-15,,,,,,,,-50,,,,
2024-07-16,,,,,,,,-100,-250,-250,,
2024-07-17,,,,,,,,100,,-200,-200,-200
2024-07-18,,,,,,,,150,-150,-150,,
2024-07-19,,,,,,,,,-50,-100,-100,-100
2024-07-22,,,,,,,,-50,-230,-450,-450,-450
2024-07-23,,,,,,,,-50,-250,-150,-150,-150
2024-07-24,,,,,,,,-50,,-200,-200,-200
2024-07-25,,,-500,-650,-650,,,-100,-200,,,
2024-07-26,,,-500,-650,-650,,,-50,-100,-170,-150,-150
2024-07-29,,,,,,,,30,30,-50,-50,-50
2024-07-30,,,,,,,,20,,-50,,
2024-07-31,,,,,,,,-50,,-100,-50,-50
2024-08-01,,,,,,,,,100,50,,
2024-08-02,,,,,,,,,100,,,
2024-08-05,,,,,,,,,,150,,
2024-08-06,,,,,,,,,200,100,,
2024-08-07,,,,,,,,,,30,80,80
2024-08-08,,,,,,,,,150,30,50,50
2024-08-09,,,,,,,,,150,150,200,200
2024-08-12,,,,,,,,,150,150,180,180
2024-08-13,,,,,,,,,100,120,,
2024-08-14,,,,,,,,,200,180,250,250
2024-08-15,,,,,,,,,150,120,200,200
2024-08-16,,,,,,,,,250,,,
2024-08-19,,,,,,,,,250,250,300,300
2024-08-20,,,,,,,,,300,,,
2024-08-21,,,,,,,,,300,,,
2024-08-22,,200,150,,,,,,270,260,,
2024-08-23,,,,,,,,,,300,350,350
2024-08-26,,,,,,,,,300,300,,
2024-08-27,,100,,-50,-50,-100,-100,,350,280,350,350
2024-08-28,,,,,,,,,380,310,350,350
2024-08-29,,,,,,,,,,150,200,200
2024-08-30,,,,,,,,,,150,160,160
2024-09-03,,,,,,,,,,150,160,160
2024-09-04,,,-150,-20,-20,,,,,100,120,120
2024-09-05,,,-180,-200,-200,,,,,100,80,80
